Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Tokens,Stemmed_Text,Polarity,Predicted_Sentiment
502,506,"Captivated by the historical charm of the Colosseum, each stone echoing tales of gladiator valor. ", Captivation ,2018-03-15 17:30:00, ColosseumAdventurer , Twitter , #Captivation #GladiatorTales ,25.0,50.0, Italy ,2018,3,15,17,"['captivated', 'historical', 'charm', 'colosseum', 'stone', 'echoing', 'tales', 'gladiator', 'valor']","['captiv', 'histor', 'charm', 'colosseum', 'stone', 'echo', 'tale', 'gladiat', 'valor']",0.0,Neutral
503,507,"Sailing the azure waters of the Maldives, each wave a whisper of serenity in paradise. ", Serenity ,2019-10-28 14:15:00, MaldivesSailor , Facebook , #Serenity #ParadiseWhispers ,22.0,45.0, Maldives ,2019,10,28,14,"['sailing', 'azure', 'waters', 'maldives', 'wave', 'whisper', 'serenity', 'paradise']","['sail', 'azur', 'water', 'maldiv', 'wave', 'whisper', 'seren', 'paradis']",0.0,Neutral
504,508,"In the midst of the Amazon rainforest, a symphony of wildlife creates an orchestra of nature's wonders. ", Wonder ,2021-06-10 16:00:00, AmazonExplorer , Instagram , #Wonder #NatureOrchestra ,30.0,60.0, Brazil ,2021,6,10,16,"['midst', 'amazon', 'rainforest', 'symphony', 'wildlife', 'creates', 'orchestra', 'nature', 'wonders']","['midst', 'amazon', 'rainforest', 'symphoni', 'wildlif', 'creat', 'orchestra', 'natur', 'wonder']",0.0,Neutral
505,509,"Walking the Great Wall of China, each step a testament to ancient engineering marvels. ", Awe ,2017-08-18 19:30:00, GreatWallWalker , Twitter , #Awe #EngineeringMarvels ,18.0,35.0, China ,2017,8,18,19,"['walking', 'great', 'wall', 'china', 'step', 'testament', 'ancient', 'engineering', 'marvels']","['walk', 'great', 'wall', 'china', 'step', 'testament', 'ancient', 'engin', 'marvel']",0.8,Positive
506,510,"At the summit of Mount Fuji, a breathtaking sunrise that paints the sky with hues of accomplishment. ", Accomplishment ,2020-04-15 05:30:00, FujiSummitAchiever , Facebook , #Accomplishment #SunriseHues ,28.0,55.0, Japan ,2020,4,15,5,"['summit', 'mount', 'fuji', 'breathtaking', 'sunrise', 'paints', 'sky', 'hues', 'accomplishment']","['summit', 'mount', 'fuji', 'breathtak', 'sunris', 'paint', 'sky', 'hue', 'accomplish']",1.0,Positive
507,511,"Exploring the ancient ruins of Angkor Wat, each stone whispering stories of Khmer civilization. ", Exploration ,2016-11-22 13:00:00, AngkorWatAdventurer , Instagram , #Exploration #KhmerStories ,20.0,40.0, Cambodia ,2016,11,22,13,"['exploring', 'ancient', 'ruins', 'angkor', 'wat', 'stone', 'whispering', 'stories', 'khmer', 'civilization']","['explor', 'ancient', 'ruin', 'angkor', 'wat', 'stone', 'whisper', 'stori', 'khmer', 'civil']",-0.15,Negative
508,512,"Skiing down the slopes of the Swiss Alps, each turn a dance with the majesty of snow-capped peaks. ", Adventure ,2019-01-10 14:45:00, AlpsSkiAdventurer , Twitter , #Adventure #SnowPeakDance ,22.0,45.0, Switzerland ,2019,1,10,14,"['skiing', 'slopes', 'swiss', 'alps', 'turn', 'dance', 'majesty', 'snow', 'capped', 'peaks']","['ski', 'slope', 'swiss', 'alp', 'turn', 'danc', 'majesti', 'snow', 'cap', 'peak']",-0.15555555555555556,Negative
509,513,"In the tranquility of Kyoto's bamboo forest, whispers of ancient Zen wisdom echo through the groves. ", Tranquility ,2023-02-28 16:20:00, KyotoBambooSeeker , Facebook , #Tranquility #ZenWisdom ,25.0,50.0, Japan ,2023,2,28,16,"['tranquility', 'kyoto', 'bamboo', 'forest', 'whispers', 'ancient', 'zen', 'wisdom', 'echo', 'groves']","['tranquil', 'kyoto', 'bamboo', 'forest', 'whisper', 'ancient', 'zen', 'wisdom', 'echo', 'grove']",0.0,Neutral
510,514,"Cruising the fjords of Norway, each icy landscape a breathtaking masterpiece of nature's grandeur. ", Grandeur ,2018-05-28 18:30:00, NorwayFjordExplorer , Instagram , #Grandeur #IcyMasterpiece ,22.0,45.0, Norway ,2018,5,28,18,"['cruising', 'fjords', 'norway', 'icy', 'landscape', 'breathtaking', 'masterpiece', 'nature', 'grandeur']","['cruis', 'fjord', 'norway', 'ici', 'landscap', 'breathtak', 'masterpiec', 'natur', 'grandeur']",0.45,Positive
511,515,"At the front row of Adele's concert, each note of 'Someone Like You' resonates with soul-stirring emotion. ", Emotion ,2022-09-15 20:00:00, AdeleConcertGoer , Instagram , #Emotion #AdeleConcert ,40.0,80.0, USA ,2022,9,15,20,"['front', 'row', 'adele', 'concert', 'note', 'someone', 'like', 'resonates', 'soul', 'stirring', 'emotion']","['front', 'row', 'adel', 'concert', 'note', 'someon', 'like', 'reson', 'soul', 'stir', 'emot']",0.0,Neutral
512,516,"Dancing under the stars at Beyoncé's live show, feeling the power of 'Single Ladies' in every move. ", Energy ,2019-07-28 21:30:00, BeyonceDancer , Twitter , #Energy #BeyonceConcert ,35.0,70.0, USA ,2019,7,28,21,"['dancing', 'stars', 'live', 'show', 'feeling', 'power', 'single', 'ladies', 'every', 'move']","['danc', 'star', 'live', 'show', 'feel', 'power', 'singl', 'ladi', 'everi', 'move']",0.032467532467532464,Neutral
513,517,"In the crowd of a Taylor Swift concert, the lyrics of 'Love Story' create an enchanting fairy tale. ", Enchantment ,2021-05-10 19:45:00, SwiftieDreamer , Facebook , #Enchantment #TaylorSwift ,30.0,60.0, USA ,2021,5,10,19,"['crowd', 'taylor', 'swift', 'concert', 'lyrics', 'love', 'story', 'create', 'enchanting', 'fairy', 'tale']","['crowd', 'taylor', 'swift', 'concert', 'lyric', 'love', 'stori', 'creat', 'enchant', 'fairi', 'tale']",0.5,Positive
514,518,"Rocking out to the guitar solos at a Queen tribute concert, a journey back in time with Freddie's spirit. ", Nostalgia ,2018-12-02 22:15:00, QueenTributeFan , Instagram , #Nostalgia #QueenTribute ,22.0,45.0, UK ,2018,12,2,22,"['rocking', 'guitar', 'solos', 'queen', 'tribute', 'concert', 'journey', 'back', 'time', 'freddie', 'spirit']","['rock', 'guitar', 'solo', 'queen', 'tribut', 'concert', 'journey', 'back', 'time', 'freddi', 'spirit']",0.0,Neutral
515,519,"Swaying to Ed Sheeran's acoustic melodies, a serene evening filled with 'Perfect' moments. ", Serenity ,2020-08-18 19:00:00, SheeranMelodyLover , Twitter , #Serenity #EdSheeranConcert ,18.0,35.0, UK ,2020,8,18,19,"['swaying', 'ed', 'sheeran', 'acoustic', 'melodies', 'serene', 'evening', 'filled', 'perfect', 'moments']","['sway', 'ed', 'sheeran', 'acoust', 'melodi', 'seren', 'even', 'fill', 'perfect', 'moment']",0.7,Positive
516,520,"Immersed in the pulsating beats of a Bruno Mars concert, where 'Uptown Funk' becomes a city of joy. ", Joy ,2017-03-28 20:30:00, MarsJoyExplorer , Facebook , #Joy #BrunoMars ,28.0,55.0, USA ,2017,3,28,20,"['immersed', 'pulsating', 'beats', 'bruno', 'mars', 'concert', 'where', 'uptown', 'funk', 'becomes', 'city', 'joy']","['immers', 'pulsat', 'beat', 'bruno', 'mar', 'concert', 'where', 'uptown', 'funk', 'becom', 'citi', 'joy']",0.8,Positive
517,521,"At a Michael Jackson tribute show, moonwalking through the hits, a celebration of the King of Pop. ", Celebration ,2022-01-15 21:15:00, MJTributeDancer , Instagram , #Celebration #MJTribute ,25.0,50.0, USA ,2022,1,15,21,"['michael', 'jackson', 'tribute', 'show', 'moonwalking', 'hits', 'celebration', 'king', 'pop']","['michael', 'jackson', 'tribut', 'show', 'moonwalk', 'hit', 'celebr', 'king', 'pop']",0.0,Neutral
518,522,"Swinging to the rhythms of a Frank Sinatra tribute, feeling the timeless charm of 'Fly Me to the Moon'. ", Charm ,2019-06-10 18:45:00, SinatraCharmListener , Twitter , #Charm #SinatraTribute ,22.0,45.0, USA ,2019,6,10,18,"['swinging', 'rhythms', 'frank', 'sinatra', 'tribute', 'feeling', 'timeless', 'charm', 'fly', 'moon']","['swing', 'rhythm', 'frank', 'sinatra', 'tribut', 'feel', 'timeless', 'charm', 'fli', 'moon']",0.8,Positive
519,523,"In the mosh pit of a Metallica concert, the thunderous chords create a symphony of headbanging ecstasy. ", Ecstasy ,2023-03-20 22:30:00, MetallicaMoshWarrior , Facebook , #Ecstasy #MetallicaConcert ,35.0,70.0, USA ,2023,3,20,22,"['mosh', 'pit', 'metallica', 'concert', 'thunderous', 'chords', 'create', 'symphony', 'headbanging', 'ecstasy']","['mosh', 'pit', 'metallica', 'concert', 'thunder', 'chord', 'creat', 'symphoni', 'headbang', 'ecstasi']",0.0,Neutral
520,524,"Experiencing the magic of a Coldplay concert, where 'Fix You' becomes a beacon of hope in the night. ", Hope ,2016-11-28 19:00:00, ColdplayHopeSeeker , Instagram , #Hope #ColdplayMagic ,30.0,60.0, UK ,2016,11,28,19,"['experiencing', 'magic', 'coldplay', 'concert', 'where', 'fix', 'becomes', 'beacon', 'hope', 'night']","['experienc', 'magic', 'coldplay', 'concert', 'where', 'fix', 'becom', 'beacon', 'hope', 'night']",0.5,Positive
521,525,"At a Justin Bieber concert, the infectious beats of 'Baby' create a dance floor of unbridled enthusiasm. ", Enthusiasm ,2018-08-05 20:00:00, BieberDanceEnthusiast , Instagram , #Enthusiasm #JustinBieber ,40.0,80.0, Canada ,2018,8,5,20,"['justin', 'bieber', 'concert', 'infectious', 'beats', 'baby', 'create', 'dance', 'floor', 'unbridled', 'enthusiasm']","['justin', 'bieber', 'concert', 'infecti', 'beat', 'babi', 'creat', 'danc', 'floor', 'unbridl', 'enthusiasm']",0.0,Neutral
522,526,"In the spotlight at a Lady Gaga show, each costume change is a metamorphosis of creativity and artistry. ", Creativity ,2021-04-15 21:30:00, GagaArtisticChameleon , Twitter , #Creativity #LadyGaga ,35.0,70.0, USA ,2021,4,15,21,"['spotlight', 'lady', 'gaga', 'show', 'costume', 'change', 'metamorphosis', 'creativity', 'artistry']","['spotlight', 'ladi', 'gaga', 'show', 'costum', 'chang', 'metamorphosi', 'creativ', 'artistri']",0.0,Neutral
523,527,"Immersed in the soulful melodies of Adele, tears flow freely, moved by the emotion of 'Hello'. ", Emotion ,2019-11-28 19:45:00, AdeleMelodyTearjerker , Facebook , #Emotion #AdeleMelodies ,30.0,60.0, UK ,2019,11,28,19,"['immersed', 'soulful', 'melodies', 'adele', 'tears', 'flow', 'freely', 'moved', 'emotion', 'hello']","['immers', 'soul', 'melodi', 'adel', 'tear', 'flow', 'freeli', 'move', 'emot', 'hello']",0.4,Positive
524,528,"Drenched in confetti at a Katy Perry concert, a kaleidoscope of colors igniting the night sky. ", Colorful ,2020-06-22 22:00:00, KatyPerryColorExplosion , Instagram , #Colorful #KatyPerry ,22.0,45.0, USA ,2020,6,22,22,"['drenched', 'confetti', 'katy', 'perry', 'concert', 'kaleidoscope', 'colors', 'igniting', 'night', 'sky']","['drench', 'confetti', 'kati', 'perri', 'concert', 'kaleidoscop', 'color', 'ignit', 'night', 'sky']",0.0,Neutral
525,529,"In the audience of a Jay-Z performance, the lyrics of 'Empire State of Mind' become an anthem of pride. ", Pride ,2017-09-10 20:15:00, JayZEmpireListener , Twitter , #Pride #JayZAnthem ,18.0,35.0, USA ,2017,9,10,20,"['audience', 'jay', 'performance', 'lyrics', 'empire', 'state', 'mind', 'become', 'anthem', 'pride']","['audienc', 'jay', 'perform', 'lyric', 'empir', 'state', 'mind', 'becom', 'anthem', 'pride']",0.0,Neutral
526,530,"Dancing to Shakira's rhythmic beats, hips swaying to the hypnotic charm of 'Hips Don't Lie'. ", Hypnotic ,2022-02-28 21:15:00, ShakiraHipsDancer , Facebook , #Hypnotic #ShakiraRhythms ,28.0,55.0, Colombia ,2022,2,28,21,"['dancing', 'shakira', 'rhythmic', 'beats', 'hips', 'swaying', 'hypnotic', 'charm', 'hips', 'don', 'lie']","['danc', 'shakira', 'rhythmic', 'beat', 'hip', 'sway', 'hypnot', 'charm', 'hip', 'don', 'lie']",0.0,Neutral
527,531,"At a U2 concert, the anthemic chords of 'With or Without You' create a timeless moment of connection. ", Connection ,2016-05-15 19:30:00, U2ConnectionSeeker , Instagram , #Connection #U2Anthem ,25.0,50.0, Ireland ,2016,5,15,19,"['concert', 'anthemic', 'chords', 'without', 'create', 'timeless', 'moment', 'connection']","['concert', 'anthem', 'chord', 'without', 'creat', 'timeless', 'moment', 'connect']",0.0,Neutral
528,532,"Rocking out at a Guns N' Roses show, the iconic riffs of 'Sweet Child o' Mine' echoing in the night. ", Iconic ,2018-12-10 22:30:00, GunsNRosesRiffRockstar , Twitter , #Iconic #GNRConcert ,22.0,45.0, USA ,2018,12,10,22,"['rocking', 'guns', 'roses', 'show', 'iconic', 'riffs', 'sweet', 'child', 'mine', 'echoing', 'night']","['rock', 'gun', 'rose', 'show', 'icon', 'riff', 'sweet', 'child', 'mine', 'echo', 'night']",0.425,Positive
529,533,"In the crowd of an Ariana Grande concert, the high notes of 'Into You' create a euphoric symphony. ", Euphoria ,2023-01-22 20:00:00, ArianaEuphoriaChaser , Facebook , #Euphoria #ArianaGrande ,35.0,70.0, USA ,2023,1,22,20,"['crowd', 'ariana', 'grande', 'concert', 'high', 'notes', 'create', 'euphoric', 'symphony']","['crowd', 'ariana', 'grand', 'concert', 'high', 'note', 'creat', 'euphor', 'symphoni']",0.16,Positive
530,534,"Swaying to the reggae vibes of Bob Marley's tribute concert, each chord a journey to Jamaica's soul. ", Journey ,2020-03-05 18:45:00, MarleyReggaeTraveler , Instagram , #Journey #BobMarleyTribute ,30.0,60.0, Jamaica ,2020,3,5,18,"['swaying', 'reggae', 'vibes', 'bob', 'marley', 'tribute', 'concert', 'chord', 'journey', 'jamaica', 'soul']","['sway', 'regga', 'vibe', 'bob', 'marley', 'tribut', 'concert', 'chord', 'journey', 'jamaica', 'soul']",0.0,Neutral
531,535,"Captivated by the spellbinding plot twists, the audience applauds, experiencing a rollercoaster of emotions at the movie premiere. ", Excitement ,2018-10-12 20:00:00, MovieEnthusiastPremiereAttendee , Twitter , #Excitement #MoviePremiereThrills ,40.0,80.0, USA ,2018,10,12,20,"['captivated', 'spellbinding', 'plot', 'twists', 'audience', 'applauds', 'experiencing', 'rollercoaster', 'emotions', 'movie', 'premiere']","['captiv', 'spellbind', 'plot', 'twist', 'audienc', 'applaud', 'experienc', 'rollercoast', 'emot', 'movi', 'premier']",0.0,Neutral
532,536,"As the credits roll, a profound sense of nostalgia washes over, reminiscent of cherished moments in classic films. ", Nostalgia ,2019-06-25 22:15:00, FilmLoverNostalgiaSeeker , Instagram , #Nostalgia #ClassicFilmMoments ,35.0,70.0, UK ,2019,6,25,22,"['credits', 'roll', 'profound', 'sense', 'nostalgia', 'washes', 'reminiscent', 'cherished', 'moments', 'classic', 'films']","['credit', 'roll', 'profound', 'sens', 'nostalgia', 'wash', 'reminisc', 'cherish', 'moment', 'classic', 'film']",0.08333333333333333,Neutral
533,537,"Streaming the latest web series, the viewer is engrossed in the characters' journey, feeling a sense of connection and empathy. ", Engagement ,2020-07-08 19:30:00, WebSeriesViewerCharacterConnection , Facebook , #Engagement #WebSeriesJourney ,30.0,60.0, Canada ,2020,7,8,19,"['streaming', 'latest', 'web', 'series', 'viewer', 'engrossed', 'characters', 'journey', 'feeling', 'sense', 'connection', 'empathy']","['stream', 'latest', 'web', 'seri', 'viewer', 'engross', 'charact', 'journey', 'feel', 'sens', 'connect', 'empathi']",0.5,Positive
534,538,"At the film festival, the indie filmmaker's creation receives a standing ovation, evoking pride and a sense of accomplishment. ", Pride ,2017-09-18 21:45:00, IndieFilmmakerFestivalSuccess , Twitter , #Pride #IndieFilmSuccess ,22.0,45.0, Australia ,2017,9,18,21,"['film', 'festival', 'indie', 'filmmaker', 'creation', 'receives', 'standing', 'ovation', 'evoking', 'pride', 'sense', 'accomplishment']","['film', 'festiv', 'indi', 'filmmak', 'creation', 'receiv', 'stand', 'ovat', 'evok', 'pride', 'sens', 'accomplish']",0.0,Neutral
535,539,"Watching a heartwarming family drama, tears flow freely as the characters overcome challenges, leaving the viewer with a warm glow. ", Touched ,2021-01-15 18:00:00, DramaEnthusiastHeartwarmingMoments , Instagram , #Touched #FamilyDramaMoments ,28.0,55.0, India ,2021,1,15,18,"['watching', 'heartwarming', 'family', 'drama', 'tears', 'flow', 'freely', 'characters', 'overcome', 'challenges', 'leaving', 'viewer', 'warm', 'glow']","['watch', 'heartwarm', 'famili', 'drama', 'tear', 'flow', 'freeli', 'charact', 'overcom', 'challeng', 'leav', 'viewer', 'warm', 'glow']",0.5,Positive
536,540,"At the Oscars, the actor graciously accepts an award, radiating joy and gratitude for the recognition of their outstanding performance. ", Gratitude ,2016-02-28 20:30:00, AwardWinningActorOscarsRecipient , Facebook , #Gratitude #OscarWinningMoment ,18.0,35.0, USA ,2016,2,28,20,"['oscars', 'actor', 'graciously', 'accepts', 'award', 'radiating', 'joy', 'gratitude', 'recognition', 'outstanding', 'performance']","['oscar', 'actor', 'gracious', 'accept', 'award', 'radiat', 'joy', 'gratitud', 'recognit', 'outstand', 'perform']",0.65,Positive
537,541,"Discovering a hidden gem in the world of documentaries, the viewer is enlightened and inspired, feeling a renewed sense of curiosity. ", Inspiration ,2022-04-20 17:30:00, DocumentaryEnthusiastHiddenGemFinder , Twitter , #Inspiration #HiddenGemDiscovery ,22.0,45.0, France ,2022,4,20,17,"['discovering', 'hidden', 'gem', 'world', 'documentaries', 'viewer', 'enlightened', 'inspired', 'feeling', 'renewed', 'sense', 'curiosity']","['discov', 'hidden', 'gem', 'world', 'documentari', 'viewer', 'enlighten', 'inspir', 'feel', 'renew', 'sens', 'curios']",-0.16666666666666666,Negative
538,542,"As the movie credits roll, the viewer experiences a mix of awe and contemplation, pondering the deeper meanings woven into the storyline. ", Contemplation ,2019-11-05 21:15:00, FilmBuffContemplativeViewer , Instagram , #Contemplation #DeepMeanings ,28.0,55.0, Germany ,2019,11,5,21,"['movie', 'credits', 'roll', 'viewer', 'experiences', 'mix', 'awe', 'contemplation', 'pondering', 'deeper', 'meanings', 'woven', 'storyline']","['movi', 'credit', 'roll', 'viewer', 'experi', 'mix', 'awe', 'contempl', 'ponder', 'deeper', 'mean', 'woven', 'storylin']",0.0,Neutral
539,543,"Binge-watching a thrilling crime series, the suspense keeps the viewer on the edge of their seat, creating a rush of adrenaline. ", Suspense ,2015-07-12 22:00:00, CrimeSeriesEnthusiastThrillSeeker , Facebook , #Suspense #CrimeSeriesThrills ,35.0,70.0, Japan ,2015,7,12,22,"['binge', 'watching', 'thrilling', 'crime', 'series', 'suspense', 'keeps', 'viewer', 'edge', 'seat', 'creating', 'rush', 'adrenaline']","['bing', 'watch', 'thrill', 'crime', 'seri', 'suspens', 'keep', 'viewer', 'edg', 'seat', 'creat', 'rush', 'adrenalin']",0.25,Positive
